id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,10.457106786924223,0.005574485828082126,0.0006754252629865498,0.9490494296577947,0.043234707647403385,3.766619472689927,89.98846568999875,-0.0015763851812744087,0.0,5.113398942943148,0.004848759563641322,0.0013232921145465582,0.21991772180436517,0.014004964359694626,2.4242553529955075,0.035392402063002426,0.004637233519036399,20,15,1.0,15,2000.0,50,0.0008,0.05,NLOPT
