id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,10.45563427059617,0.0055438132285039335,0.0006846521646338875,0.9547950992817913,0.04291145495336973,3.698293250766581,89.98839464033688,-0.0016512280584056846,0.0,5.138036473936297,0.004960231353322754,0.0013629633188821562,0.20777520766644214,0.01379132792019427,2.327802577859849,0.03633488976593063,0.004728513886819843,15,25,1.0,25,2000.0,50,0.0008,0.05,NLOPT
