id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,9.354344401494364,0.004274220250552613,0.0003575964043401593,0.311787072243346,0.06520860594035101,2.356094002829566,89.99579065653695,-0.001292619205992891,0.0,3.8120508957177637,0.0018335483701819697,0.0003795997097956148,0.46366432881288927,0.007081717597763336,1.121728400285217,0.031359510669228645,0.003409239469556739,20.0,25.0,1.0,20.0,2000.0,50,1e-08,0.05,NLOPT
