id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,11.256697305535488,0.006469292480181617,0.001226699686957372,0.9695817490494296,0.03852198785702085,3.9241246361747284,89.99254185658278,-0.002851912543869501,0.0,6.510402252181622,0.007082366632130267,0.002409596253353962,0.17189868546986722,0.013579812884613086,2.3176934421892272,0.018080415193309284,0.006448195924311128,15.0,20.0,1.0,25.0,2000.0,50,0.0008,0.05,NLOPT
