id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,8.784008348820725,0.09640828482124109,0.01848157020861455,0.9657794676806084,0.18810555010240795,0.09318419755749016,89.99999320122456,0.0019988747947998335,0.0,3.787692029732065,0.007156469911221446,0.0014312104116946955,0.18196823594217365,0.05278878243702585,0.4918786013317971,6.12791439484281e-06,8.437634744787471e-06,100.0,25.0,1.0,20.0,2000.0,100,1e-08,20.0,SNOPT
