id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,10.525650439932603,0.005650032763611495,0.0009412013991887323,0.9600760456273765,0.04361292980469678,3.3690558784789677,89.99594043632207,-0.0021996547573415793,0.0,5.996212402153282,0.006209523182737348,0.0021078488038131656,0.195966940643301,0.013741814104922548,1.9240420635843927,0.01056853480129007,0.005379714606874818,17.0,23.0,1.0,25.0,2000.0,50,0.0005,0.05,NLOPT
