id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,9.745397933813107,0.004453530838518119,0.0005154630991324293,0.9809885931558935,0.041878257414234,3.11143539489192,89.98919280805418,-0.0016140328613020725,0.0,4.221982690501967,0.0032791337637462217,0.0008884761770886468,0.1366949048519849,0.0103523969564562,1.35852694672739,0.05492224168161388,0.004067871501981228,17.0,30.0,1.0,25.0,2000.0,50,0.0008,0.05,NLOPT
