id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,9.841969984015305,0.004946798674592695,0.00046869529025514987,0.9562737642585551,0.04821092275612254,2.911085316003336,89.97513139538141,-0.0012647151083904626,0.0,3.945695210311511,0.0027033813152940287,0.0005975330729226609,0.20467998984685368,0.013955021781528128,1.4323328293381012,0.06904365616427352,0.003543509318741498,20.0,25.0,1.0,20.0,2000.0,50,0.0008,0.05,NLOPT
