id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,9.961972085681696,0.004503284530910723,0.0006359872623784236,0.9923954372623575,0.044622689145599484,3.3079293365398907,89.98801123489555,-0.00153763948082359,0.0,4.261374944712229,0.0033939024218502586,0.0010575444648678993,0.08695463238624776,0.011581209794406593,1.4637472424527842,0.04459262056424524,0.004163197354013701,20.0,25.0,1.0,30.0,2000.0,50,0.0008,0.05,NLOPT
