id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,13.14968309605964,0.009411269849399178,0.0015650024895897646,0.0,0.053910261777870554,5.333583430266395,89.83364880999001,-0.00031140825327814525,0.0,8.025584291933264,0.009634307558921673,0.002289764634875175,0.0,0.00276390824816869,2.5964527528664694,0.1809459525615205,0.003677741655744985,20.0,25.0,1.0,20.0,2000.0,100,1e-08,0.05,IPOPT
