id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,9.346404075226335,0.004266990604700748,0.0003511774245637262,1.0,0.09618347860561124,2.220213632080305,89.99999979908027,-0.0012609952140865794,0.0,3.77485689432064,0.0018596864534920314,0.00037048706928566934,0.0,0.01520717800256154,1.0966932622083847,6.692137095936742e-07,0.0033679313916589767,20.0,25.0,1.0,20.0,2000.0,100,1e-08,0.01,NLOPT
