System Time,q_des,q0,q1,q2,q3,q4,q5,T_des,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,T_target,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,worldFrame,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,ECM_T_PSM_RCM,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,psm3_T_cam,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,offset,x,y,z,IK Trigered,ECM_T_PSM3,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22
13:36:14.245142,,-0.06741173525910575,-0.44758642919142994,0.06763393075,-2.6645693348232267,-0.4248260305882092,0.6239766264520572,,0.13377609493083403,0.5260825265237231,-0.3800716008842195,-0.12809841539004638,-0.69886448759903,-0.7036897213598506,0.7595679125085156,0.3870879393023672,-0.5227040400973602,0.637689095298026,-0.6014576919614479,0.481249688330697,,0.02114918087479376,0.27851279489428926,-0.04565764631086019,0.95565610308986,-0.2943420760893783,0.009173596377523158,0.2383053677603337,0.7912691716964249,0.5631195695582476,-0.1730085671974517,-0.5359625361592437,0.826324509808366,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,True,,0.13377609493083403,0.5260825265237231,-0.3800716008842195,0.03313699426195876,-0.7098648951269553,-0.7035579366887136,0.7694366088164608,0.4673861101856213,-0.43533611040043424,0.6378630296735402,-0.5269175027193074,0.561683808475677
13:36:16.005124,,-0.06513352906120952,-0.44154725208378637,0.06754837561,-2.4941023164716936,-0.383108033899566,0.5766589209911694,,0.1336585648186821,0.5260641826898379,-0.38002433927951074,-0.05316713110444777,-0.7129614829561233,-0.6991846537154032,0.766558106437694,0.41958620193950513,-0.48614410270683944,0.6399702537030763,-0.5618125514466429,0.524218209729721,,0.02107948136148399,0.27833038544034777,-0.04477622242953226,0.9142217348426072,-0.3970866293744891,-0.01034639386164872,0.3307220269311402,0.7465315547998386,0.5717515178320502,-0.22001768109970476,-0.5278248440654365,0.8164431232752016,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.1336585648186821,0.5260641826898379,-0.38002433927951074,-0.1285847878504942,-0.6941485210290136,-0.7082540385247913,0.7587223110471498,0.3910331880983887,-0.5209928027572763,0.6385972181686321,-0.6043598899321854,0.4763850505509605
13:36:16.019451,,-0.06513352906120952,-0.4415395293509121,0.06754837561,-2.4941023164716936,-0.383108033899566,0.5766589209911694,,0.13365893802840662,0.5260645013559284,-0.38002362030878084,-0.050866226368733586,-0.7142339493264256,-0.6980562245582956,0.766703692700687,0.4199760201067864,-0.4855775840526359,0.6399828705630607,-0.5599017843915494,0.5262432110925742,,0.021019281962797204,0.27826555505316974,-0.044426655876025636,0.8999579417371549,-0.4291617135066377,-0.01777777156872183,0.360051729741082,0.7312339793518493,0.5745256667455281,-0.2342190799494308,-0.5249163871503588,0.8148768811828792,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.13365893802840662,0.5260645013559284,-0.38002362030878084,-0.12858514761918333,-0.6941509615386947,-0.7082515812948522,0.7587263906264108,0.3910272815184324,-0.5209912948172204,0.6385922987155201,-0.604360908483673,0.47639035288093073
13:36:16.031208,,-0.06514125179408374,-0.4415395293509121,0.06754837561,-2.494311993001031,-0.38324217536801825,0.576726903887381,,0.1336588532203788,0.5260658152963659,-0.38002225194964034,-0.049818665483799644,-0.7148361283855447,-0.6975151683828664,0.7667686198989798,0.42013741528175885,-0.4853353848820182,0.6399874874617684,-0.5590115042064234,0.5271832262669639,,0.020966183984995522,0.2782241019519199,-0.044237204618723325,0.893311395220769,-0.44374372256725686,-0.022010388573263567,0.3738405140064233,0.7240324150142385,0.5756896120743643,-0.2400754435805668,-0.5237048482161227,0.8145521534553766,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.1336588532203788,0.5260658152963659,-0.38002225194964034,-0.12836805511380922,-0.6941649484014975,-0.7082772528022094,0.7588078315728205,0.3910910253084213,-0.5208248118772397,0.6385392056640316,-0.6043035945068956,0.4765342049590915
13:36:16.044143,,-0.06515669725983218,-0.4415626975495348,0.06754837561,-2.497457140941096,-0.38471773152099276,0.5774747157457085,,0.13365902466450838,0.5260678629472971,-0.3800204794478107,-0.049395477439159015,-0.7151127934518234,-0.6972616291250274,0.7667946083471836,0.42017933523574924,-0.4852580291458693,0.6399891525785785,-0.5586260098512901,0.527589675504913,,0.020901504722416767,0.27818676856666397,-0.044111968108750614,0.8907503412174052,-0.44960762781195845,-0.025151140628854526,0.38018252635600486,0.7209814606913902,0.5760752982322953,-0.24133140184235174,-0.5236931196733118,0.8146903952620237,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.13365902466450838,0.5260678629472971,-0.3800204794478107,-0.12793349596718417,-0.6941954029315779,-0.7083260288583773,0.7589637553159009,0.39122338209580604,-0.5204981108691022,0.6384411004363675,-0.6041829258181524,0.4768185749563634
13:36:16.056171,,-0.06517214272558064,-0.44157814301528325,0.06754837561,-2.5024893776452,-0.3864615706108717,0.5783584933964592,,0.1336665155283486,0.5260768072841202,-0.38001074703777366,-0.047874594980173414,-0.7164012175415454,-0.6960440493679085,0.7668868651411177,0.42012482229203907,-0.48515942716607263,0.6399941868716571,-0.5570138500962735,0.5292853781953669,,0.020765740930119674,0.2780918764503762,-0.043637506109346184,0.8746951965663687,-0.4832799817185161,-0.03539110631441217,0.4120777376439618,0.7034210937947634,0.5790461648047577,-0.2549588383920854,-0.5210978623128434,0.8144671673253803,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.1336665155283486,0.5260768072841202,-0.38001074703777366,-0.1252262057408317,-0.6946604287772636,-0.7083539271344119,0.7596292378687833,0.39213114081920186,-0.5188415840839311,0.6381863508181969,-0.6030589167658662,0.47857927717206245
13:36:16.069597,,-0.06518758819132908,-0.44160903394678014,0.06754967190000001,-2.5062635551732786,-0.38820540970075074,0.5792422710472098,,0.1336911534896385,0.5261014919953462,-0.37998117671685716,-0.052941472267997315,-0.7154720855999668,-0.6966325396084585,0.766572565671334,0.41796018131964585,-0.4875200389638533,0.639971641617162,-0.5598294218406911,0.5263338449761257,,0.020655471473459013,0.2780357994981263,-0.043609616942123355,0.8785707836056335,-0.47600964131304124,-0.037742626274157476,0.4078845771229923,0.7070341889937456,0.5776063829335787,-0.2482737525519736,-0.5228898385295357,0.8153788486481454,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.1336911534896385,0.5261014919953462,-0.37998117671685716,-0.1165729716158791,-0.6963204448257445,-0.7082009463466715,0.7614877893998149,0.39511403610542806,-0.5138299768089266,0.6376104523011107,-0.5991850603863186,0.4841798989282984
13:36:16.083619,,-0.06526481552007134,-0.44170942947414504,0.06755096819,-2.5186344704042014,-0.3894126829168208,0.5798541171131142,,0.1337021833986544,0.5261070811367767,-0.37997342347881957,-0.055100785048311014,-0.7146913960059278,-0.6972661700973007,0.7664325920501817,0.41730519891648055,-0.48830057628525947,0.6399570183459978,-0.5613132631894375,0.5247689350917463,,0.020540931427264406,0.27798062102965493,-0.04358521221221467,0.8825365914454587,-0.46842361031790714,-0.040226031993987096,0.40346559153245687,0.7106651455690943,0.576264014941099,-0.24135933543703758,-0.5248276095666157,0.8162176787030505,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.1337021833986544,0.5261070811367767,-0.37997342347881957,-0.11225729274726148,-0.6975856004656152,-0.7076529023808794,0.7617879887291316,0.3968470908341503,-0.5120463325954947,0.6380261440200393,-0.5965624162813967,0.4868633514934363
13:36:16.095577,,-0.06532659738306512,-0.44177893407001306,0.06755226448000001,-2.5293279734004233,-0.39021753172753415,0.5802620144903837,,0.133726298464029,0.526106023485161,-0.37996765872062405,-0.05794124437624308,-0.713239320459508,-0.6985216417195617,0.7662429722256938,0.41674053924837834,-0.48907977924026413,0.6399332150426849,-0.5635751899236073,0.5223681513910499,,0.02040176506393052,0.2779288884500798,-0.04357175163527518,0.8872508255560948,-0.45914369964335544,-0.04341347596944428,0.39797539242012203,0.7146684994811595,0.575131478138092,-0.2330520410680566,-0.5275866688943808,0.8168541774557151,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.133726298464029,0.526106023485161,-0.37996765872062405,-0.10519417804984649,-0.7001124086771003,-0.7062413186162124,0.7616424944756423,0.3999041087844854,-0.5098798038618592,0.6394019827255297,-0.591539786484084,0.49116777733583666
13:36:16.108864,,-0.06538837924605892,-0.44185616139875533,0.06755356077,-2.540021476396645,-0.39155894641205646,0.5809418434524996,,0.13379010086221765,0.526114092261373,-0.3799426812451189,-0.06586714927969732,-0.7100656397577837,-0.7010480054041488,0.765680839550695,0.4145456936625732,-0.49181777093834156,0.6398393318566068,-0.5691736598799925,0.5163787120981127,,0.020263203000507535,0.27788451400087383,-0.043570091801847566,0.8911499867691094,-0.4511620826549032,-0.04682856277375319,0.39355954031349505,0.7177621974505414,0.5742967474875245,-0.2255017235969506,-0.5302439449168743,0.817238502255825,,-0.011236151595895146,0.7229330597451377,1.1988815986622077,0.998525493912733,-0.04043734661566403,-0.03621683317212714,-0.007973966393106002,-0.7691863124490244,0.63897482939552,-0.053695939011201406,-0.6377438653093865,-0.7683745885920152,,0.1514902607297308,0.624084416551871,-0.43276100720544775,0.887785573581028,-0.44872175077238136,-0.10239905138805752,-0.26952620399912314,-0.6872005592459136,0.674619164217803,-0.37308497785253736,-0.5713179340401215,-0.7310290127928571,,0.0,0.0,0.045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,-0.007070943727902147,-0.1730894113711754,0.25860119218090627,False,,0.13379010086221765,0.526114092261373,-0.3799426812451189,-0.08548029253082995,-0.7064212681915163,-0.702610924648581,0.7618002991461565,0.408160853176871,-0.503055684944277,0.6421475093852429,-0.5782505596889803,0.5032622243023122
