id_mean,angleError_mean,positionError_mean,optimalCost_mean,success_mean,completionTime_mean,centroidViewAngle_mean,perpendicularAngle_mean,viewDistance_mean,id_std,angleError_std,positionError_std,optimalCost_std,success_std,completionTime_std,centroidViewAngle_std,perpendicularAngle_std,viewDistance_std,distanceReg,orientationReg,similarityReg,positionReg,desOrientationReg,solverIterations,solverTolerance,max_solver_time,solver
0.0,9.356768620849413,0.004262979312260398,0.0003514870983371377,0.1806083650190114,0.08014616313542704,2.2350217367831213,89.99935190386148,-0.0012661123540443717,0.0,3.8105802735924232,0.0018485703878882858,0.00037123952750496087,0.38505956329154345,0.004859070256749395,1.0990979907982188,0.004529927592251089,0.0033788841315029144,20.0,25.0,1.0,20.0,2000.0,60,1e-08,0.05,NLOPT
